Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2009,Woochi : The Demon Slayer,20.269,98,Average,Adventure
2009,Woochi : The Demon Slayer,20.269,98,Average,Action
2009,Woochi : The Demon Slayer,20.269,98,Average,Comedy
2009,Woochi : The Demon Slayer,20.269,98,Average,Fantasy
2003,Biker Boyz,20.269,259,below_avg,Action
2003,Biker Boyz,20.269,259,below_avg,Drama
1985,Silver Bullet,20.268,392,below_avg,Horror
2018,Widows,20.263,1864,below_avg,Crime
2018,Widows,20.263,1864,below_avg,Thriller
1969,The Curious Dr. Humpp,20.256,15,not_popular,Horror
1969,The Curious Dr. Humpp,20.256,15,not_popular,Science Fiction
2006,Wedding Daze,20.252,220,not_popular,Comedy
2006,Smokin' Aces,20.245,1280,below_avg,Action
2006,Smokin' Aces,20.245,1280,below_avg,Comedy
2006,Smokin' Aces,20.245,1280,below_avg,Crime
2006,Smokin' Aces,20.245,1280,below_avg,Thriller
1996,Broken Arrow,20.244,1158,below_avg,Action
2007,Disturbia,20.24,2871,Average,Thriller
2007,Disturbia,20.24,2871,Average,Drama
2007,Disturbia,20.24,2871,Average,Mystery
1931,Dracula,20.24,840,Popular,Horror
1931,Dracula,20.24,840,Popular,Drama
1931,Dracula,20.24,840,Popular,Fantasy
2015,Black Mass,20.235,2803,below_avg,Drama
2015,Black Mass,20.235,2803,below_avg,Crime
2015,Black Mass,20.235,2803,below_avg,History
2012,The Possession,20.221,1307,below_avg,Horror
2012,The Possession,20.221,1307,below_avg,Thriller
2006,Ultraviolet,20.22,1256,not_popular,Science Fiction
2006,Ultraviolet,20.22,1256,not_popular,Action
2006,Ultraviolet,20.22,1256,not_popular,Thriller
1977,The Call of Sex,20.215,10,not_popular,Thriller
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,Average,Family
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,Average,Animation
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,Average,Comedy
2017,Mary Shelley,20.211,845,Average,Drama
2017,Mary Shelley,20.211,845,Average,Romance
2006,Van Wilder 2: The Rise of Taj,20.211,316,not_popular,Comedy
2005,Flightplan,20.211,2053,below_avg,Thriller
2005,Flightplan,20.211,2053,below_avg,Drama
2005,Flightplan,20.211,2053,below_avg,Mystery
1966,Return of the Seven,20.204,150,below_avg,Western
2010,Bereavement,20.202,127,not_popular,Crime
2010,Bereavement,20.202,127,not_popular,Horror
2015,A la mala,20.197,174,Popular,Comedy
1975,That Malicious Age,20.197,49,Average,Drama
1975,Monty Python and the Holy Grail,20.197,4589,Popular,Adventure
1975,Monty Python and the Holy Grail,20.197,4589,Popular,Comedy
1975,Monty Python and the Holy Grail,20.197,4589,Popular,Fantasy
2018,All the Devil's Men,20.195,107,below_avg,Action
2019,Children of the Sea,20.192,223,Popular,Animation
2019,Children of the Sea,20.192,223,Popular,Fantasy
2019,Children of the Sea,20.192,223,Popular,Adventure
2019,Children of the Sea,20.192,223,Popular,Mystery
1991,The Death of the Incredible Hulk,20.191,57,not_popular,Action
1991,The Death of the Incredible Hulk,20.191,57,not_popular,Drama
1991,The Death of the Incredible Hulk,20.191,57,not_popular,Science Fiction
1991,The Death of the Incredible Hulk,20.191,57,not_popular,TV Movie
2006,The Omen,20.182,809,not_popular,Horror
1993,Ocean Waves,20.179,593,below_avg,Romance
1993,Ocean Waves,20.179,593,below_avg,Animation
1993,Ocean Waves,20.179,593,below_avg,Drama
1999,Jawbreaker,20.179,390,below_avg,Comedy
1999,Jawbreaker,20.179,390,below_avg,Crime
2006,The Benchwarmers,20.178,686,not_popular,Comedy
2021,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",20.175,80,Popular,Documentary
2021,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",20.175,80,Popular,Music
2018,White Boy Rick,20.175,822,below_avg,Crime
2018,White Boy Rick,20.175,822,below_avg,Drama
2000,Ringu 0,20.175,180,below_avg,Horror
2000,Ringu 0,20.175,180,below_avg,Thriller
1948,The Treasure of the Sierra Madre,20.175,850,Popular,Adventure
1948,The Treasure of the Sierra Madre,20.175,850,Popular,Drama
1948,The Treasure of the Sierra Madre,20.175,850,Popular,Western
2013,The Art of the Steal,20.174,441,below_avg,Comedy
2013,The Art of the Steal,20.174,441,below_avg,Crime
2002,Wishmaster 4: The Prophecy Fulfilled,20.171,103,not_popular,Horror
2007,Futurama: Bender's Big Score,20.17,499,Popular,Animation
2007,Futurama: Bender's Big Score,20.17,499,Popular,Comedy
2007,Futurama: Bender's Big Score,20.17,499,Popular,Science Fiction
2007,Futurama: Bender's Big Score,20.17,499,Popular,TV Movie
2005,Hellraiser: Deader,20.165,214,not_popular,Horror
2005,Hellraiser: Deader,20.165,214,not_popular,Mystery
2005,Hellraiser: Deader,20.165,214,not_popular,Thriller
2013,Belle,20.163,566,Popular,Drama
1981,Excalibur,20.161,727,Average,Adventure
1981,Excalibur,20.161,727,Average,Fantasy
2007,Sunshine,20.156,2927,Average,Science Fiction
2007,Sunshine,20.156,2927,Average,Thriller
2007,Sunshine,20.156,2927,Average,Horror
2019,Don't Let Go,20.15,226,Average,Science Fiction
2019,Don't Let Go,20.15,226,Average,Thriller
2019,Don't Let Go,20.15,226,Average,Mystery
2019,Don't Let Go,20.15,226,Average,Crime
2017,Flatliners,20.147,1962,not_popular,Drama
2017,Flatliners,20.147,1962,not_popular,Horror
2017,Flatliners,20.147,1962,not_popular,Thriller
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,Average,Fantasy
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,Average,Animation
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,Average,Action
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,Average,Science Fiction
2018,Cats,20.144,77,Average,Animation
2018,Cats,20.144,77,Average,Family
2001,Knockaround Guys,20.144,253,not_popular,Crime
2001,Knockaround Guys,20.144,253,not_popular,Thriller
1983,Woman with Pierced Nipples,20.137,6,not_popular,Drama
1996,Star Trek: First Contact,20.136,1366,Popular,Science Fiction
1996,Star Trek: First Contact,20.136,1366,Popular,Action
1996,Star Trek: First Contact,20.136,1366,Popular,Adventure
1996,Star Trek: First Contact,20.136,1366,Popular,Thriller
2014,Transcendence,20.13,4647,below_avg,Thriller
2014,Transcendence,20.13,4647,below_avg,Science Fiction
2014,Transcendence,20.13,4647,below_avg,Drama
2014,Transcendence,20.13,4647,below_avg,Mystery
2016,Kids in Love,20.124,95,below_avg,Drama
2016,Kids in Love,20.124,95,below_avg,Romance
2012,Seeking a Friend for the End of the World,20.123,1665,Average,Comedy
2012,Seeking a Friend for the End of the World,20.123,1665,Average,Drama
2012,Seeking a Friend for the End of the World,20.123,1665,Average,Romance
2012,Seeking a Friend for the End of the World,20.123,1665,Average,Science Fiction
2019,Arctic Dogs,20.118,97,below_avg,Animation
2019,Arctic Dogs,20.118,97,below_avg,Adventure
2019,Arctic Dogs,20.118,97,below_avg,Comedy
2006,Black Christmas,20.117,389,not_popular,Horror
2006,Black Christmas,20.117,389,not_popular,Thriller
2006,Black Christmas,20.117,389,not_popular,Mystery
1971,Duel,20.113,1368,Popular,Action
1971,Duel,20.113,1368,Popular,Thriller
1971,Duel,20.113,1368,Popular,TV Movie
2020,BLACKPINK: Light Up the Sky,20.112,400,Popular,Documentary
2020,BLACKPINK: Light Up the Sky,20.112,400,Popular,Music
2018,Non Non Biyori: Vacation,20.104,14,Average,Comedy
2018,Non Non Biyori: Vacation,20.104,14,Average,Animation
2018,Non Non Biyori: Vacation,20.104,14,Average,Adventure
2018,Non Non Biyori: Vacation,20.104,14,Average,Drama
1985,The Jewel of the Nile,20.104,856,below_avg,Adventure
1985,The Jewel of the Nile,20.104,856,below_avg,Action
1985,The Jewel of the Nile,20.104,856,below_avg,Comedy
1985,The Jewel of the Nile,20.104,856,below_avg,Romance
2019,Monos,20.103,281,Average,Drama
2019,Monos,20.103,281,Average,War
2003,Saw,20.092,387,Average,Crime
2003,Saw,20.092,387,Average,Horror
2003,Saw,20.092,387,Average,Thriller
2000,Rugrats in Paris: The Movie,20.092,381,Average,Family
2000,Rugrats in Paris: The Movie,20.092,381,Average,Animation
2000,Rugrats in Paris: The Movie,20.092,381,Average,Adventure
2000,Rugrats in Paris: The Movie,20.092,381,Average,Comedy
1997,An American Werewolf in Paris,20.089,507,not_popular,Horror
1997,An American Werewolf in Paris,20.089,507,not_popular,Comedy
2003,Under the Tuscan Sun,20.084,652,Average,Romance
2003,Under the Tuscan Sun,20.084,652,Average,Comedy
2021,The Dig,20.083,848,Average,Drama
2021,The Dig,20.083,848,Average,History
2011,The Roommate,20.081,752,not_popular,Thriller
2011,The Roommate,20.081,752,not_popular,Drama
2011,The Roommate,20.081,752,not_popular,Horror
2020,Radioactive,20.078,581,Average,Drama
2020,Radioactive,20.078,581,Average,Romance
2020,Radioactive,20.078,581,Average,History
2004,D.E.B.S.,20.07,403,below_avg,Action
2004,D.E.B.S.,20.07,403,below_avg,Comedy
2004,D.E.B.S.,20.07,403,below_avg,Romance
2017,The Humanity Bureau,20.065,273,not_popular,Action
2017,The Humanity Bureau,20.065,273,not_popular,Science Fiction
2017,The Humanity Bureau,20.065,273,not_popular,Adventure
1988,A Fish Called Wanda,20.065,1645,Popular,Comedy
1988,A Fish Called Wanda,20.065,1645,Popular,Crime
2019,The Highwaymen,20.064,1581,Average,Crime
2019,The Highwaymen,20.064,1581,Average,Drama
2019,The Highwaymen,20.064,1581,Average,Thriller
1950,All About Eve,20.06,1166,Popular,Drama
2017,Do It Like An Hombre,20.058,108,Popular,Comedy
1951,El Siete Machos,20.058,65,Popular,Comedy
1951,El Siete Machos,20.058,65,Popular,Western
1980,Flash Gordon,20.058,691,below_avg,Science Fiction
1980,Flash Gordon,20.058,691,below_avg,Adventure
2018,Set It Up,20.057,2206,Average,Romance
2018,Set It Up,20.057,2206,Average,Comedy
2018,Super Troopers 2,20.049,344,not_popular,Comedy
2018,Super Troopers 2,20.049,344,not_popular,Crime
2018,Super Troopers 2,20.049,344,not_popular,Mystery
2016,Lady Macbeth,20.048,583,Average,Drama
2022,Heatwave,20.044,2,not_popular,Thriller
2019,The Aeronauts,20.044,830,Average,Adventure
2019,The Aeronauts,20.044,830,Average,Drama
2019,The Aeronauts,20.044,830,Average,Romance
2016,They Call Me Jeeg,20.043,2235,Popular,Crime
2016,They Call Me Jeeg,20.043,2235,Popular,Drama
2016,They Call Me Jeeg,20.043,2235,Popular,Action
2016,They Call Me Jeeg,20.043,2235,Popular,Science Fiction
1988,Critters 2,20.04,295,not_popular,Comedy
1988,Critters 2,20.04,295,not_popular,Horror
1988,Critters 2,20.04,295,not_popular,Science Fiction
2020,Bill & Ted Face the Music,20.039,591,below_avg,Comedy
2020,Bill & Ted Face the Music,20.039,591,below_avg,Science Fiction
2020,Bill & Ted Face the Music,20.039,591,below_avg,Adventure
2014,Wild,20.038,2036,Average,Drama
1968,"Yours, Mine and Ours",20.038,97,Average,Comedy
1968,"Yours, Mine and Ours",20.038,97,Average,Family
1977,Emmanuelle 3,20.034,38,not_popular,Drama
1977,Emmanuelle 3,20.034,38,not_popular,Romance
1980,The Final Countdown,20.032,430,Average,War
1980,The Final Countdown,20.032,430,Average,Action
1980,The Final Countdown,20.032,430,Average,Science Fiction
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Action
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Adventure
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Comedy
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Family
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Fantasy
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_popular,Science Fiction
1979,Stalker,20.022,1503,Popular,Science Fiction
1979,Stalker,20.022,1503,Popular,Drama
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,Average,Adventure
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,Average,Comedy
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,Average,Drama
1993,Look Who's Talking Now!,20.016,808,not_popular,Romance
1993,Look Who's Talking Now!,20.016,808,not_popular,Comedy
1993,Look Who's Talking Now!,20.016,808,not_popular,Family
1995,Major Payne,20.011,587,below_avg,Adventure
1995,Major Payne,20.011,587,below_avg,Comedy
1995,Major Payne,20.011,587,below_avg,Family
2021,Five Nights at Freddy's: Home Breach,20.01,2,below_avg,Horror
2019,Booksmart,20.005,1998,Average,Comedy
2016,Standoff,20.005,254,below_avg,Thriller
2016,Standoff,20.005,254,below_avg,Drama
1956,War and Peace,20.005,173,Average,Drama
1956,War and Peace,20.005,173,Average,War
1956,War and Peace,20.005,173,Average,Romance
1956,War and Peace,20.005,173,Average,History
2010,Firebreather,20.004,147,Popular,Adventure
2010,Firebreather,20.004,147,Popular,Fantasy
2010,Firebreather,20.004,147,Popular,Animation
2010,Firebreather,20.004,147,Popular,Action
2010,Firebreather,20.004,147,Popular,Thriller
2010,Firebreather,20.004,147,Popular,Science Fiction
2010,Firebreather,20.004,147,Popular,Family
2010,Firebreather,20.004,147,Popular,TV Movie
1986,Little Shop of Horrors,20.004,1085,Average,Horror
1986,Little Shop of Horrors,20.004,1085,Average,Comedy
2008,Straight from the Barrio,19.998,81,Popular,Drama
2008,Straight from the Barrio,19.998,81,Popular,Action
2008,Straight from the Barrio,19.998,81,Popular,Crime
2014,The Prince,19.995,409,not_popular,Thriller
2014,The Prince,19.995,409,not_popular,Action
1993,Falling Down,19.995,2819,Popular,Crime
1993,Falling Down,19.995,2819,Popular,Drama
1993,Falling Down,19.995,2819,Popular,Thriller
1971,Trinity Is Still My Name,19.994,685,Popular,Comedy
1971,Trinity Is Still My Name,19.994,685,Popular,Western
1983,Superman III,19.993,1326,not_popular,Comedy
1983,Superman III,19.993,1326,not_popular,Science Fiction
1983,Superman III,19.993,1326,not_popular,Action
1983,Superman III,19.993,1326,not_popular,Adventure
2021,The Last Paradiso,19.99,95,below_avg,Drama
2021,The Last Paradiso,19.99,95,below_avg,Romance
1996,The Quest,19.989,516,below_avg,Action
1996,The Quest,19.989,516,below_avg,Adventure
2009,Solomon Kane,19.988,1084,not_popular,Adventure
2009,Solomon Kane,19.988,1084,not_popular,Fantasy
2009,Solomon Kane,19.988,1084,not_popular,Action
2019,Line of Duty,19.985,209,below_avg,Thriller
2019,Line of Duty,19.985,209,below_avg,Crime
2002,Snow Dogs,19.985,593,not_popular,Comedy
2002,Snow Dogs,19.985,593,not_popular,Family
2002,Snow Dogs,19.985,593,not_popular,Adventure
1996,Down Periscope,19.985,316,below_avg,Comedy
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Action
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Horror
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Comedy
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Science Fiction
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Thriller
2005,Sahara,19.971,1134,not_popular,Action
2005,Sahara,19.971,1134,not_popular,Adventure
2005,Sahara,19.971,1134,not_popular,Comedy
2005,Sahara,19.971,1134,not_popular,Drama
2005,Sahara,19.971,1134,not_popular,Mystery
2018,The Night Comes for Us,19.968,488,Average,Action
2018,The Night Comes for Us,19.968,488,Average,Thriller
2018,The Night Comes for Us,19.968,488,Average,Crime
2016,Marauders,19.966,481,not_popular,Action
2016,Marauders,19.966,481,not_popular,Crime
2016,Marauders,19.966,481,not_popular,Thriller
1993,Needful Things,19.959,396,below_avg,Drama
1993,Needful Things,19.959,396,below_avg,Horror
2005,Wedding Crashers,19.959,3597,below_avg,Comedy
2005,Wedding Crashers,19.959,3597,below_avg,Romance
2015,The Great Gilly Hopkins,19.958,199,Average,Comedy
2015,The Great Gilly Hopkins,19.958,199,Average,Drama
2015,The Great Gilly Hopkins,19.958,199,Average,Family
2010,The Nutcracker: The Untold Story,19.949,151,not_popular,Music
2010,The Nutcracker: The Untold Story,19.949,151,not_popular,Fantasy
2010,The Nutcracker: The Untold Story,19.949,151,not_popular,Action
2010,The Nutcracker: The Untold Story,19.949,151,not_popular,Family
2017,Orbiter 9,19.947,222,not_popular,Drama
2017,Orbiter 9,19.947,222,not_popular,Science Fiction
2017,Orbiter 9,19.947,222,not_popular,Romance
1968,Theorem,19.94,259,Average,Mystery
1968,Theorem,19.94,259,Average,Drama
1960,The Time Machine,19.932,595,Popular,Thriller
1960,The Time Machine,19.932,595,Popular,Adventure
1960,The Time Machine,19.932,595,Popular,Fantasy
1960,The Time Machine,19.932,595,Popular,Science Fiction
1960,The Time Machine,19.932,595,Popular,Romance
1996,Eraser,19.928,1393,below_avg,Action
1996,Eraser,19.928,1393,below_avg,Drama
1996,Eraser,19.928,1393,below_avg,Mystery
1996,Eraser,19.928,1393,below_avg,Thriller
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Fantasy
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Horror
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Comedy
2020,The Candy Witch,19.918,24,not_popular,Horror
2020,American Murder: The Family Next Door,19.916,470,Popular,Documentary
2020,American Murder: The Family Next Door,19.916,470,Popular,Mystery
2020,American Murder: The Family Next Door,19.916,470,Popular,Crime
2000,Shriek If You Know What I Did Last Friday the Thirteenth,19.916,236,not_popular,Comedy
2015,The Night Before,19.899,1382,below_avg,Comedy
2015,The Night Before,19.899,1382,below_avg,Adventure
2015,The Night Before,19.899,1382,below_avg,Fantasy
2012,Parental Guidance,19.892,396,not_popular,Comedy
2011,The Iron Lady,19.89,1395,below_avg,History
2011,The Iron Lady,19.89,1395,below_avg,Drama
2013,Oculus,19.884,2416,below_avg,Horror
2018,Dragged Across Concrete,19.883,686,below_avg,Crime
2018,Dragged Across Concrete,19.883,686,below_avg,Action
2018,Dragged Across Concrete,19.883,686,below_avg,Thriller
1998,The Replacement Killers,19.883,366,below_avg,Action
1998,The Replacement Killers,19.883,366,below_avg,Drama
1998,The Replacement Killers,19.883,366,below_avg,Crime
1998,The Replacement Killers,19.883,366,below_avg,Thriller
1998,The Replacement Killers,19.883,366,below_avg,Mystery
1971,Straw Dogs,19.873,676,Popular,Crime
1971,Straw Dogs,19.873,676,Popular,Drama
1971,Straw Dogs,19.873,676,Popular,Thriller
2007,Sydney White,19.868,883,below_avg,Comedy
2005,The Myth,19.866,265,below_avg,Action
2005,The Myth,19.866,265,below_avg,Adventure
2005,The Myth,19.866,265,below_avg,Comedy
2005,The Myth,19.866,265,below_avg,Drama
2005,The Myth,19.866,265,below_avg,Fantasy
2002,Maid in Manhattan,19.864,1569,below_avg,Comedy
2002,Maid in Manhattan,19.864,1569,below_avg,Drama
2002,Maid in Manhattan,19.864,1569,below_avg,Romance
2020,Sniper: Assassin's End,19.863,102,below_avg,Action
1986,Los verduleros,19.863,106,Average,Comedy
1992,The Lawnmower Man,19.862,545,not_popular,Science Fiction
1992,The Lawnmower Man,19.862,545,not_popular,Horror
2019,Out Of The Clear Blue Sky,19.86,284,Popular,Comedy
2019,Out Of The Clear Blue Sky,19.86,284,Popular,Drama
2019,Out Of The Clear Blue Sky,19.86,284,Popular,Music
2017,Commando 2 -  The Black Money Trail,19.859,28,not_popular,Action
2017,Commando 2 -  The Black Money Trail,19.859,28,not_popular,Thriller
2014,Bad Country,19.858,143,not_popular,Drama
2014,Bad Country,19.858,143,not_popular,Action
2014,Bad Country,19.858,143,not_popular,Crime
2009,The Hills Run Red,19.856,210,not_popular,Horror
2009,The Hills Run Red,19.856,210,not_popular,Thriller
2009,The Hills Run Red,19.856,210,not_popular,Mystery
1978,Animal House,19.854,1180,Average,Comedy
1990,Quigley Down Under,19.851,274,Average,Western
2009,Gamer,19.85,1899,not_popular,Action
2009,Gamer,19.85,1899,not_popular,Thriller
2009,Gamer,19.85,1899,not_popular,Science Fiction
2016,Swiss Army Man,19.849,2771,Average,Comedy
2016,Swiss Army Man,19.849,2771,Average,Drama
2016,Swiss Army Man,19.849,2771,Average,Romance
2016,Swiss Army Man,19.849,2771,Average,Fantasy
2016,Swiss Army Man,19.849,2771,Average,Adventure
1977,Orca,19.846,289,below_avg,Adventure
1977,Orca,19.846,289,below_avg,Horror
2001,Trouble Every Day,19.845,111,not_popular,Drama
2001,Trouble Every Day,19.845,111,not_popular,Horror
2001,Trouble Every Day,19.845,111,not_popular,Romance
2020,Fatman,19.839,557,not_popular,Action
2020,Fatman,19.839,557,not_popular,Comedy
2020,Fatman,19.839,557,not_popular,Fantasy
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Fantasy
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Adventure
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Action
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Mystery
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Action
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Adventure
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Science Fiction
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Animation
2003,Basic,19.826,796,below_avg,Action
2003,Basic,19.826,796,below_avg,Drama
2003,Basic,19.826,796,below_avg,Mystery
2003,Basic,19.826,796,below_avg,Thriller
2003,Basic,19.826,796,below_avg,Crime
2010,Repo Men,19.817,1518,below_avg,Action
2010,Repo Men,19.817,1518,below_avg,Science Fiction
2010,Repo Men,19.817,1518,below_avg,Thriller
2010,Repo Men,19.817,1518,below_avg,Crime
2013,Tom and Jerry's Giant Adventure,19.812,50,not_popular,Animation
2013,Tom and Jerry's Giant Adventure,19.812,50,not_popular,Family
2002,Sweet Home Alabama,19.81,1223,below_avg,Comedy
2002,Sweet Home Alabama,19.81,1223,below_avg,Romance
2000,DragonHeart: A New Beginning,19.807,234,not_popular,Fantasy
2000,DragonHeart: A New Beginning,19.807,234,not_popular,Adventure
1957,The Seventh Seal,19.803,2259,Popular,Fantasy
1957,The Seventh Seal,19.803,2259,Popular,Drama
2011,Scream: The Inside Story,19.797,16,not_popular,Documentary
2018,Can You Ever Forgive Me?,19.796,1033,Average,Drama
2018,Can You Ever Forgive Me?,19.796,1033,Average,Crime
2018,Can You Ever Forgive Me?,19.796,1033,Average,Comedy
2005,Tom and Jerry Blast Off to Mars!,19.796,99,Average,Animation
2005,Tom and Jerry Blast Off to Mars!,19.796,99,Average,Family
2010,It's Kind of a Funny Story,19.792,1989,Average,Comedy
2010,It's Kind of a Funny Story,19.792,1989,Average,Drama
2002,The Magdalene Sisters,19.792,306,Popular,Drama
2002,The Magdalene Sisters,19.792,306,Popular,History
2011,Sleeping Beauty,19.79,477,not_popular,Drama
2011,Sleeping Beauty,19.79,477,not_popular,Romance
2021,Hotsunlight,19.787,10,Popular,Drama
2021,Hotsunlight,19.787,10,Popular,War
2021,Hotsunlight,19.787,10,Popular,Action
1996,Primal Fear,19.782,2426,Popular,Crime
1996,Primal Fear,19.782,2426,Popular,Drama
1996,Primal Fear,19.782,2426,Popular,Mystery
1996,Primal Fear,19.782,2426,Popular,Thriller
1992,The Lover,19.781,460,Average,Drama
1992,The Lover,19.781,460,Average,Romance
2009,My Girlfriend Is an Agent,19.77,74,below_avg,Comedy
2009,My Girlfriend Is an Agent,19.77,74,below_avg,Action
2020,Maggie Simpson in Playdate with Destiny,19.763,292,Popular,Animation
2020,Maggie Simpson in Playdate with Destiny,19.763,292,Popular,Comedy
2020,Maggie Simpson in Playdate with Destiny,19.763,292,Popular,Family
2020,Maggie Simpson in Playdate with Destiny,19.763,292,Popular,Romance
2020,Aztech,19.761,36,not_popular,Science Fiction
2020,Aztech,19.761,36,not_popular,Fantasy
2020,Aztech,19.761,36,not_popular,Horror
1985,Miranda,19.76,59,not_popular,Comedy
1985,Miranda,19.76,59,not_popular,Romance
1987,Fatal Attraction,19.756,1054,Average,Drama
1987,Fatal Attraction,19.756,1054,Average,Thriller
2004,Bridget Jones: The Edge of Reason,19.753,2320,below_avg,Comedy
2004,Bridget Jones: The Edge of Reason,19.753,2320,below_avg,Romance
1976,The Outlaw Josey Wales,19.749,835,Popular,Western
2019,Peter's To-Do List,19.746,22,Average,Science Fiction
2019,Peter's To-Do List,19.746,22,Average,Comedy
2016,20th Century Women,19.745,940,Popular,Drama
2017,Revolt,19.745,275,not_popular,Science Fiction
2017,Revolt,19.745,275,not_popular,Action
1985,Red Sonja,19.745,605,not_popular,Adventure
1985,Red Sonja,19.745,605,not_popular,Fantasy
1985,Red Sonja,19.745,605,not_popular,Action
2019,Running with the Devil,19.744,186,not_popular,Action
2020,40 Years of Rocky: The Birth of a Classic,19.741,38,Popular,Documentary
1991,Backdraft,19.741,1058,Average,Crime
1991,Backdraft,19.741,1058,Average,Drama
1991,Backdraft,19.741,1058,Average,Thriller
1938,The Adventures of Robin Hood,19.74,526,Popular,Adventure
1938,The Adventures of Robin Hood,19.74,526,Popular,Action
1938,The Adventures of Robin Hood,19.74,526,Popular,Romance
1988,Above the Law,19.74,502,below_avg,Action
1988,Above the Law,19.74,502,below_avg,Thriller
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,Popular,Action
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,Popular,Adventure
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,Popular,Fantasy
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,Popular,Animation
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Family
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Animation
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Comedy
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Fantasy
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Music
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,Popular,Mystery
2006,16 Blocks,19.738,1554,below_avg,Action
2006,16 Blocks,19.738,1554,below_avg,Adventure
2006,16 Blocks,19.738,1554,below_avg,Crime
2006,16 Blocks,19.738,1554,below_avg,Thriller
2014,Chef,19.737,2621,Average,Comedy
2021,Juan Luis Guerra 4.40: Entre Mar y Palmeras,19.736,41,Popular,Music
2004,Steamboy,19.736,278,Average,Animation
2004,Steamboy,19.736,278,Average,Fantasy
2004,Steamboy,19.736,278,Average,Science Fiction
2014,Big Eyes,19.732,3022,Average,Drama
2019,Queen of Hearts,19.727,136,Average,Drama
2017,My Cousin Rachel,19.721,476,not_popular,Drama
2017,My Cousin Rachel,19.721,476,not_popular,Romance
2006,Alpha Dog,19.719,1096,Average,Crime
2006,Alpha Dog,19.719,1096,Average,Drama
2006,Alpha Dog,19.719,1096,Average,Thriller
2020,Sky High,19.718,146,below_avg,Action
2020,Sky High,19.718,146,below_avg,Drama
2020,Sky High,19.718,146,below_avg,Thriller
2018,Crazy About Work,19.718,93,Popular,Comedy
2014,Under the Skin,19.717,2736,below_avg,Thriller
2014,Under the Skin,19.717,2736,below_avg,Science Fiction
2014,Under the Skin,19.717,2736,below_avg,Drama
1988,Cinema Paradiso,19.717,3259,Popular,Drama
1988,Cinema Paradiso,19.717,3259,Popular,Romance
1987,La Bamba,19.716,530,Popular,Drama
1987,La Bamba,19.716,530,Popular,Music
2008,Mad Money,19.716,530,below_avg,Action
2008,Mad Money,19.716,530,below_avg,Comedy
2008,Mad Money,19.716,530,below_avg,Crime
2005,Fun with Dick and Jane,19.714,1910,below_avg,Comedy
1983,Winners & Sinners,19.709,131,Average,Action
1983,Winners & Sinners,19.709,131,Average,Adventure
1983,Winners & Sinners,19.709,131,Average,Comedy
1983,Winners & Sinners,19.709,131,Average,Crime
